Face([4, 8, 16])
Face([3, 16, 14])
Face([5, 17, 23])
Face([11, 17, 20])
Face([14, 10, 22])
Face([5, 19, 17])
Face([14, 1, 10])
Face([13, 23, 7])
Face([4, 8, 21])
Face([4, 21, 9])
Face([15, 17, 2])
Face([5, 19, 22])
Face([8, 18, 21])
Face([3, 16, 15])
Face([4, 2, 6])
Face([14, 19, 22])
Face([18, 21, 7])
Face([20, 21, 7])
Face([8, 10, 12])
Face([0, 8, 14])
Face([2, 20, 6])
Face([0, 14, 22])
Face([1, 19, 13])
Face([3, 19, 14])
Face([1, 11, 13])
Face([3, 2, 5])
Face([0, 9, 5])
Face([3, 19, 5])
Face([0, 18, 22])
Face([4, 9, 2])
Face([1, 11, 15])
Face([11, 13, 17])
Face([9, 20, 23])
Face([4, 16, 6])
Face([0, 8, 4])
Face([8, 16, 14])
Face([12, 16, 6])
Face([18, 10, 22])
Face([9, 2, 20])
Face([0, 3, 4])
Face([0, 8, 18])
Face([8, 21, 12])
Face([0, 3, 14])
Face([13, 17, 19])
Face([3, 2, 4])
Face([3, 19, 15])
Face([11, 6, 15])
Face([12, 21, 7])
Face([5, 9, 23])
Face([9, 18, 21])
Face([15, 19, 17])
Face([1, 16, 12])
Face([11, 13, 7])
Face([17, 20, 23])
Face([13, 17, 23])
Face([0, 3, 5])
Face([1, 10, 13])
Face([9, 21, 20])
Face([8, 10, 14])
Face([5, 17, 2])
Face([6, 21, 20])
Face([20, 23, 7])
Face([0, 9, 4])
Face([14, 1, 16])
Face([12, 21, 6])
Face([1, 11, 12])
Face([11, 20, 6])
Face([0, 9, 18])
Face([22, 10, 13])
Face([22, 13, 19])
Face([18, 22, 23])
Face([15, 16, 6])
Face([10, 13, 7])
Face([1, 16, 15])
Face([18, 10, 7])
Face([1, 19, 15])
Face([11, 17, 15])
Face([1, 10, 12])
Face([11, 12, 6])
Face([15, 2, 6])
Face([9, 18, 23])
Face([3, 2, 15])
Face([22, 13, 23])
Face([4, 21, 6])
Face([18, 23, 7])
Face([5, 22, 23])
Face([14, 1, 19])
Face([8, 10, 18])
Face([10, 12, 7])
Face([3, 16, 4])
Face([5, 9, 2])
Face([2, 20, 17])
Face([11, 20, 7])
Face([0, 5, 22])
Face([8, 16, 12])
Face([11, 12, 7])
