Face([4, 1, 19])
Face([4, 19, 46])
Face([19, 27, 2, 59, 37, 29, 42, 46])
Face([17, 33, 30])
Face([29, 42, 48])
Face([27, 36, 31])
Face([15, 40, 41])
Face([18, 22, 39])
Face([0, 24, 61])
Face([16, 48, 44, 55, 51, 53, 56, 17])
Face([11, 12, 47])
Face([10, 32, 34])
Face([63, 51, 53])
Face([38, 58, 6])
Face([1, 19, 27, 31, 57, 18, 6, 38])
Face([7, 45, 13])
Face([0, 4, 1, 38, 58, 50, 28, 61])
Face([2, 59, 5, 60, 45, 39, 57, 31])
Face([26, 51, 53])
Face([8, 50, 28])
Face([16, 48, 29])
Face([38, 20, 6])
Face([30, 56, 33])
Face([52, 33, 56, 53, 26, 3, 28, 61])
Face([12, 14, 47])
Face([2, 59, 43, 40, 54, 10, 32, 36])
Face([62, 44, 55])
Face([8, 50, 58, 6, 18, 22, 9, 21])
Face([6, 18, 39, 45, 7, 62, 25, 20])
Face([60, 45, 13])
Face([0, 24, 52])
Face([2, 36, 31])
Face([10, 32, 23])
Face([3, 8, 21, 35, 47, 14, 63, 26])
Face([37, 43, 40, 41, 30, 17, 16, 29])
Face([31, 57, 22, 9, 49, 23, 32, 36])
Face([17, 56, 33])
Face([60, 45, 7])
Face([17, 56, 30])
Face([62, 25, 44])
Face([3, 8, 28])
Face([21, 9, 49])
Face([6, 58, 20])
Face([2, 27, 31])
Face([0, 4, 46, 42, 16, 17, 33, 52])
Face([3, 26, 51, 55, 25, 20, 58, 50])
Face([62, 25, 55])
Face([22, 57, 39])
Face([54, 40, 41])
Face([13, 11, 47, 35, 9, 22, 39, 45])
Face([12, 15, 41, 30, 56, 53, 63, 14])
Face([5, 43, 40, 15, 12, 11, 13, 60])
Face([3, 8, 50])
Face([59, 37, 5])
Face([16, 42, 29])
Face([21, 35, 49])
Face([54, 41, 15])
Face([5, 43, 37])
Face([18, 57, 39])
Face([0, 52, 61])
Face([10, 34, 23])
Face([21, 9, 35])
Face([26, 53, 63])
Face([59, 43, 5])
Face([4, 1, 46])
Face([24, 34, 23, 49, 21, 8, 28, 61])
Face([5, 60, 7, 62, 44, 48, 29, 37])
Face([35, 47, 12, 15, 54, 10, 23, 49])
Face([2, 27, 36])
Face([0, 24, 34, 32, 36, 27, 19, 4])
Face([16, 48, 42])
Face([18, 57, 22])
Face([1, 38, 20, 25, 44, 48, 42, 46])
Face([9, 49, 35])
Face([11, 12, 14])
Face([24, 52, 61])
Face([3, 50, 28])
Face([7, 13, 11, 14, 63, 51, 55, 62])
Face([25, 44, 55])
Face([59, 37, 43])
Face([60, 13, 7])
Face([11, 14, 47])
Face([24, 34, 10, 54, 41, 30, 33, 52])
Face([23, 32, 34])
Face([26, 51, 63])
Face([1, 19, 46])
Face([38, 58, 20])
Face([54, 40, 15])
